Name	version	spawnable	rare	level	maxlevel	levelreq	classspecific	class	classlevelreq	frequency	group	mod1code	mod1param	mod1min	mod1max	* Laz / notes	mod2code	mod2param	mod2min	mod2max	mod3code	mod3param	mod3min	mod3max	transform	transformcolor	itype1	itype2	itype3	itype4	itype5	itype6	itype7	etype1	etype2	etype3	etype4	etype5	divide	multiply	add
NoDesc	1	1	1	1	21					168	208	pr58		36	70											dgld	tors														
NoDesc	1	1	1	11	37	9				8	208	pr58		71	105											dgld	tors														
NoDesc	1	1	1	20	53	17				104	208	pr58		106	140											dgld	tors														
NoDesc	1	1	1	30	69	25				200	208	pr58		141	175											dgld	tors														
NoDesc	1	1	1	40	85	33				40	208	pr58		176	210											dgld	tors														
NoDesc	1	1	1	49	90	41				136	208	pr58		211	245											dgld	tors														
NoDesc	1	1	1	59	90	49				232	208	pr58		246	280											dgld	tors														
NoDesc	1	1	1	68		57				72	208	pr58		281	400											dgld	tors														
NoDesc	1	1	1	1	21					147	208	pr58		26	50											dgld	ring	glov	belt	weap	misl										
NoDesc	1	1	1	11	37	9				231	208	pr58		51	75											dgld	ring	glov	belt	weap	misl										
NoDesc	1	1	1	20	53	17				59	208	pr58		76	100											dgld	ring	glov	belt	weap	misl										
NoDesc	1	1	1	30	69	25				143	208	pr58		101	125											dgld	ring	glov	belt	weap	misl										
NoDesc	1	1	1	40	85	33				227	208	pr58		126	150											dgld	ring	glov	belt	weap	misl										
NoDesc	1	1	1	49	90	41				55	208	pr58		151	175											dgld	ring	glov	belt	weap	misl										
NoDesc	1	1	1	59	90	49				139	208	pr58		176	200											dgld	ring	glov	belt	weap	misl										
NoDesc	1	1	1	68		57				223	208	pr58		201	250											dgld	ring	glov	belt	weap	misl										
NoDesc	1	1	1	9	34	8				186	208	pr58		16	30											dgld	boot														
NoDesc	1	1	1	19	50	16				2	208	pr58		31	45											dgld	boot														
NoDesc	1	1	1	28	66	24				74	208	pr58		46	60											dgld	boot														
NoDesc	1	1	1	38	82	32				146	208	pr58		61	75											dgld	boot														
NoDesc	1	1	1	48		40				218	208	pr58		76	100											dgld	boot														
NoDesc	1	1	1	1	21					126	209	pr192		1	8												weap	pelt	ishd	azsd	basd										
NoDesc	1	1	1	9	34	8				186	209	pr192		9	16												weap	pelt	ishd	azsd	basd										
NoDesc	1	1	1	17	47	14				246	209	pr192		17	24												weap	pelt	ishd	azsd	basd										
NoDesc	1	1	1	25	61	21				50	209	pr192		25	32												weap	pelt	ishd	azsd	basd										
NoDesc	1	1	1	33	74	28				110	209	pr192		33	40												weap	pelt	ishd	azsd	basd										
NoDesc	1	1	1	41	87	34				170	209	pr192		41	48												weap	pelt	ishd	azsd	basd										
NoDesc	1	1	1	49	90	41				230	209	pr192		49	56												weap	pelt	ishd	azsd	basd										
NoDesc	1	1	1	57	90	48				34	209	pr192		57	64												weap	pelt	ishd	azsd	basd										
NoDesc	1	1	1	65	90	54				94	209	pr192		65	72												weap	pelt	ishd	azsd	basd										
NoDesc	1	1	1	73		61				154	209	pr192		73	80												weap	pelt	ishd	azsd	basd										
NoDesc	1	1	1	80		66				202	209	pr192		81	100												weap	pelt	ishd	azsd	basd										
NoDesc	1	1	1	9	34	8				155	209	pr192		1	4												amul	belt	phlm												
NoDesc	1	1	1	21	54	18				230	209	pr192		5	8												amul	belt	phlm												
NoDesc	1	1	1	33	74	28				49	209	pr192		9	12												amul	belt	phlm												
NoDesc	1	1	1	45	90	38				124	209	pr192		13	16												amul	belt	phlm												
NoDesc	1	1	1	57		48				199	209	pr192		17	20												amul	belt	phlm												
NoDesc	1	1	1	15	43	12				152	209	pr192		1	3												ring														
NoDesc	1	1	1	28	65	23				216	209	pr192		4	6												ring														
NoDesc	1	1	1	40	86	34				24	209	pr192		7	9												ring														
NoDesc	1	1	1	53		44				88	209	pr192		10	12												ring														
NoDesc	1	1	1	66		55				152	209	pr192		13	15												ring														
NoDesc	1	1	1	1	21					126	210	pr110		1	8												staf	orb													
NoDesc	1	1	1	9	34	8				186	210	pr110		9	16												staf	orb													
NoDesc	1	1	1	17	47	14				246	210	pr110		17	24												staf	orb													
NoDesc	1	1	1	25	61	21				50	210	pr110		25	32												staf	orb													
NoDesc	1	1	1	33	74	28				110	210	pr110		33	40												staf	orb													
NoDesc	1	1	1	41	87	34				170	210	pr110		41	48												staf	orb													
NoDesc	1	1	1	49	90	41				230	210	pr110		49	56												staf	orb													
NoDesc	1	1	1	57	90	48				34	210	pr110		57	64												staf	orb													
NoDesc	1	1	1	65	90	54				94	210	pr110		65	72												staf	orb													
NoDesc	1	1	1	73		61				154	210	pr110		73	80												staf	orb													
NoDesc	1	1	1	80		66				202	210	pr110		81	100												staf	orb													
NoDesc	1	1	1	9	34	8				155	210	pr110		1	4												amul	helm	stor												
NoDesc	1	1	1	21	54	18				230	210	pr110		5	8												amul	helm	stor												
NoDesc	1	1	1	33	74	28				49	210	pr110		9	12												amul	helm	stor												
NoDesc	1	1	1	45	90	38				124	210	pr110		13	16												amul	helm	stor												
NoDesc	1	1	1	57		48				199	210	pr110		17	20												amul	helm	stor												
NoDesc	1	1	1	15	43	12				152	210	pr110		1	3												ring														
NoDesc	1	1	1	28	65	23				216	210	pr110		4	6												ring														
NoDesc	1	1	1	40	86	34				24	210	pr110		7	9												ring														
NoDesc	1	1	1	53		44				88	210	pr110		10	12												ring														
NoDesc	1	1	1	66		55				152	210	pr110		13	15												ring														
NoDesc	1	1	1	1	21					84	211	pr3		1	5												tors	ashd	phlm												
NoDesc	1	1	1	8	33	7				120	211	pr3		6	10												tors	ashd	phlm												
NoDesc	1	1	1	16	45	13				156	211	pr3		11	15												tors	ashd	phlm												
NoDesc	1	1	1	23	57	19				192	211	pr3		16	20												tors	ashd	phlm												
NoDesc	1	1	1	30	69	25				228	211	pr3		21	25												tors	ashd	phlm												
NoDesc	1	1	1	37	81	31				8	211	pr3		26	30												tors	ashd	phlm												
NoDesc	1	1	1	44	90	37				44	211	pr3		31	35												tors	ashd	phlm												
NoDesc	1	1	1	52	90	43				80	211	pr3		36	40												tors	ashd	phlm												
NoDesc	1	1	1	59		49				116	211	pr3		41	45												tors	ashd	phlm												
NoDesc	1	1	1	66		55				152	211	pr3		46	50												tors	ashd	phlm												
NoDesc	1	1	1	7	30	6				112	211	pr3		1	5												shld	amul	helm					phlm	ashd						
NoDesc	1	1	1	19	50	16				172	211	pr3		6	10												shld	amul	helm					phlm	ashd						
NoDesc	1	1	1	31	70	26				232	211	pr3		11	15												shld	amul	helm					phlm	ashd						
NoDesc	1	1	1	43	90	36				36	211	pr3		16	20												shld	amul	helm					phlm	ashd						
NoDesc	1	1	1	55		46				96	211	pr3		21	25												shld	amul	helm					phlm	ashd						
NoDesc	1	1	1	67		56				156	211	pr3		26	30												shld	amul	helm					phlm	ashd						
NoDesc	1	1	1	1	21					105	212	pr35		11	20											dblu	tors	staf	bow	scep	nscy	aspe									
NoDesc	1	1	1	8	33	7				150	212	pr35		21	30											dblu	tors	staf	bow	scep	nscy	aspe									
NoDesc	1	1	1	16	45	13				195	212	pr35		31	40											dblu	tors	staf	bow	scep	nscy	aspe									
NoDesc	1	1	1	23	57	19				240	212	pr35		41	50											dblu	tors	staf	bow	scep	nscy	aspe									
NoDesc	1	1	1	30	69	25				29	212	pr35		51	60											dblu	tors	staf	bow	scep	nscy	aspe									
NoDesc	1	1	1	37	81	31				74	212	pr35		61	70											dblu	tors	staf	bow	scep	nscy	aspe									
NoDesc	1	1	1	44	90	37				119	212	pr35		71	80											dblu	tors	staf	bow	scep	nscy	aspe									
NoDesc	1	1	1	52	90	43				164	212	pr35		81	90											dblu	tors	staf	bow	scep	nscy	aspe									
NoDesc	1	1	1	59		49				209	212	pr35		91	100											dblu	tors	staf	bow	scep	nscy	aspe									
NoDesc	1	1	1	66		55				254	212	pr35		101	125											dblu	tors	staf	bow	scep	nscy	aspe									
NoDesc	1	1	1	3	23	2				115	212	pr35		6	15											dblu	belt	boot	glov	helm	amul	shld	weap	tors	bow	scep	nscy	aspe			
NoDesc	1	1	1	14	42	12				185	212	pr35		16	25											dblu	belt	boot	glov	helm	amul	shld	weap	tors	bow	scep	nscy	aspe			
NoDesc	1	1	1	25	61	21				255	212	pr35		26	35											dblu	belt	boot	glov	helm	amul	shld	weap	tors	bow	scep	nscy	aspe			
NoDesc	1	1	1	36	79	30				69	212	pr35		36	45											dblu	belt	boot	glov	helm	amul	shld	weap	tors	bow	scep	nscy	aspe			
NoDesc	1	1	1	48	90	40				139	212	pr35		46	55											dblu	belt	boot	glov	helm	amul	shld	weap	tors	bow	scep	nscy	aspe			
NoDesc	1	1	1	59	90	49				209	212	pr35		56	65											dblu	belt	boot	glov	helm	amul	shld	weap	tors	bow	scep	nscy	aspe			
NoDesc	1	1	1	70		58				23	212	pr35		66	75											dblu	belt	boot	glov	helm	amul	shld	weap	tors	bow	scep	nscy	aspe			
NoDesc	1	1	1	1	21					105	212	pr35		6	15											dblu	ring	misl													
NoDesc	1	1	1	31	70	26				34	212	pr35		16	25											dblu	ring	misl													
NoDesc	1	1	1	52		43				164	212	pr35		26	35											dblu	ring	misl													
NoDesc	1	1	1	72		60				38	212	pr35		36	50											dblu	ring	misl													
NoDesc	1	1	1	1	21					105	213	pr31		11	20											dred	tors	staf	bow	scep	nscy	aspe									
NoDesc	1	1	1	8	33	7				150	213	pr31		21	30											dred	tors	staf	bow	scep	nscy	aspe									
NoDesc	1	1	1	16	45	13				195	213	pr31		31	40											dred	tors	staf	bow	scep	nscy	aspe									
NoDesc	1	1	1	23	57	19				240	213	pr31		41	50											dred	tors	staf	bow	scep	nscy	aspe									
NoDesc	1	1	1	30	69	25				29	213	pr31		51	60											dred	tors	staf	bow	scep	nscy	aspe									
NoDesc	1	1	1	37	81	31				74	213	pr31		61	70											dred	tors	staf	bow	scep	nscy	aspe									
NoDesc	1	1	1	44	90	37				119	213	pr31		71	80											dred	tors	staf	bow	scep	nscy	aspe									
NoDesc	1	1	1	52	90	43				164	213	pr31		81	90											dred	tors	staf	bow	scep	nscy	aspe									
NoDesc	1	1	1	59		49				209	213	pr31		91	100											dred	tors	staf	bow	scep	nscy	aspe									
NoDesc	1	1	1	66		55				254	213	pr31		101	125											dred	tors	staf	bow	scep	nscy	aspe									
NoDesc	1	1	1	3	23	2				115	213	pr31		6	15											dred	belt	boot	glov	helm	amul	shld	weap	tors	bow	scep	nscy	aspe			
NoDesc	1	1	1	14	42	12				185	213	pr31		16	25											dred	belt	boot	glov	helm	amul	shld	weap	tors	bow	scep	nscy	aspe			
NoDesc	1	1	1	25	61	21				255	213	pr31		26	35											dred	belt	boot	glov	helm	amul	shld	weap	tors	bow	scep	nscy	aspe			
NoDesc	1	1	1	36	79	30				69	213	pr31		36	45											dred	belt	boot	glov	helm	amul	shld	weap	tors	bow	scep	nscy	aspe			
NoDesc	1	1	1	48	90	40				139	213	pr31		46	55											dred	belt	boot	glov	helm	amul	shld	weap	tors	bow	scep	nscy	aspe			
NoDesc	1	1	1	59	90	49				209	213	pr31		56	65											dred	belt	boot	glov	helm	amul	shld	weap	tors	bow	scep	nscy	aspe			
NoDesc	1	1	1	70		58				23	213	pr31		66	75											dred	belt	boot	glov	helm	amul	shld	weap	tors	bow	scep	nscy	aspe			
NoDesc	1	1	1	1	21					105	213	pr31		6	15											dred	ring	misl													
NoDesc	1	1	1	31	70	26				34	213	pr31		16	25											dred	ring	misl													
NoDesc	1	1	1	52		43				164	213	pr31		26	35											dred	ring	misl													
NoDesc	1	1	1	72		60				38	213	pr31		36	50											dred	ring	misl													
NoDesc	1	1	1	1	21					105	214	pr33		11	20											dyel	tors	staf	bow	scep	nscy	aspe									
NoDesc	1	1	1	8	33	7				150	214	pr33		21	30											dyel	tors	staf	bow	scep	nscy	aspe									
NoDesc	1	1	1	16	45	13				195	214	pr33		31	40											dyel	tors	staf	bow	scep	nscy	aspe									
NoDesc	1	1	1	23	57	19				240	214	pr33		41	50											dyel	tors	staf	bow	scep	nscy	aspe									
NoDesc	1	1	1	30	69	25				29	214	pr33		51	60											dyel	tors	staf	bow	scep	nscy	aspe									
NoDesc	1	1	1	37	81	31				74	214	pr33		61	70											dyel	tors	staf	bow	scep	nscy	aspe									
NoDesc	1	1	1	44	90	37				119	214	pr33		71	80											dyel	tors	staf	bow	scep	nscy	aspe									
NoDesc	1	1	1	52	90	43				164	214	pr33		81	90											dyel	tors	staf	bow	scep	nscy	aspe									
NoDesc	1	1	1	59		49				209	214	pr33		91	100											dyel	tors	staf	bow	scep	nscy	aspe									
NoDesc	1	1	1	66		55				254	214	pr33		101	125											dyel	tors	staf	bow	scep	nscy	aspe									
NoDesc	1	1	1	3	23	2				115	214	pr33		6	15											dyel	belt	boot	glov	helm	amul	shld	weap	tors	bow	scep	nscy	aspe			
NoDesc	1	1	1	14	42	12				185	214	pr33		16	25											dyel	belt	boot	glov	helm	amul	shld	weap	tors	bow	scep	nscy	aspe			
NoDesc	1	1	1	25	61	21				255	214	pr33		26	35											dyel	belt	boot	glov	helm	amul	shld	weap	tors	bow	scep	nscy	aspe			
NoDesc	1	1	1	36	79	30				69	214	pr33		36	45											dyel	belt	boot	glov	helm	amul	shld	weap	tors	bow	scep	nscy	aspe			
NoDesc	1	1	1	48	90	40				139	214	pr33		46	55											dyel	belt	boot	glov	helm	amul	shld	weap	tors	bow	scep	nscy	aspe			
NoDesc	1	1	1	59	90	49				209	214	pr33		56	65											dyel	belt	boot	glov	helm	amul	shld	weap	tors	bow	scep	nscy	aspe			
NoDesc	1	1	1	70		58				23	214	pr33		66	75											dyel	belt	boot	glov	helm	amul	shld	weap	tors	bow	scep	nscy	aspe			
NoDesc	1	1	1	1	21					105	214	pr33		6	15											dyel	ring	misl													
NoDesc	1	1	1	31	70	26				34	214	pr33		16	25											dyel	ring	misl													
NoDesc	1	1	1	52		43				164	214	pr33		26	35											dyel	ring	misl													
NoDesc	1	1	1	72		60				38	214	pr33		36	50											dyel	ring	misl													
NoDesc	1	1	1	1	21					105	215	pr39		11	20											dgrn	tors	staf	bow	scep	xbow	aspe	nscy								
NoDesc	1	1	1	8	33	7				150	215	pr39		21	30											dgrn	tors	staf	bow	scep	xbow	aspe	nscy								
NoDesc	1	1	1	16	45	13				195	215	pr39		31	40											dgrn	tors	staf	bow	scep	xbow	aspe	nscy								
NoDesc	1	1	1	23	57	19				240	215	pr39		41	50											dgrn	tors	staf	bow	scep	xbow	aspe	nscy								
NoDesc	1	1	1	30	69	25				29	215	pr39		51	60											dgrn	tors	staf	bow	scep	xbow	aspe	nscy								
NoDesc	1	1	1	37	81	31				74	215	pr39		61	70											dgrn	tors	staf	bow	scep	xbow	aspe	nscy								
NoDesc	1	1	1	44	90	37				119	215	pr39		71	80											dgrn	tors	staf	bow	scep	xbow	aspe	nscy								
NoDesc	1	1	1	52	90	43				164	215	pr39		81	90											dgrn	tors	staf	bow	scep	xbow	aspe	nscy								
NoDesc	1	1	1	59		49				209	215	pr39		91	100											dgrn	tors	staf	bow	scep	xbow	aspe	nscy								
NoDesc	1	1	1	66		55				254	215	pr39		101	125											dgrn	tors	staf	bow	scep	xbow	aspe	nscy								
NoDesc	1	1	1	3	23	2				115	215	pr39		6	15											dgrn	belt	boot	glov	helm	amul	shld	weap	tors	bow	scep	nscy	aspe			
NoDesc	1	1	1	14	42	12				185	215	pr39		16	25											dgrn	belt	boot	glov	helm	amul	shld	weap	tors	bow	scep	nscy	aspe			
NoDesc	1	1	1	25	61	21				255	215	pr39		26	35											dgrn	belt	boot	glov	helm	amul	shld	weap	tors	bow	scep	nscy	aspe			
NoDesc	1	1	1	36	79	30				69	215	pr39		36	45											dgrn	belt	boot	glov	helm	amul	shld	weap	tors	bow	scep	nscy	aspe			
NoDesc	1	1	1	48	90	40				139	215	pr39		46	55											dgrn	belt	boot	glov	helm	amul	shld	weap	tors	bow	scep	nscy	aspe			
NoDesc	1	1	1	59	90	49				209	215	pr39		56	65											dgrn	belt	boot	glov	helm	amul	shld	weap	tors	bow	scep	nscy	aspe			
NoDesc	1	1	1	70		58				23	215	pr39		66	75											dgrn	belt	boot	glov	helm	amul	shld	weap	tors	bow	scep	nscy	aspe			
NoDesc	1	1	1	1	21					105	215	pr39		6	15											dgrn	ring	misl													
NoDesc	1	1	1	31	70	26				34	215	pr39		16	25											dgrn	ring	misl													
NoDesc	1	1	1	52		43				164	215	pr39		26	35											dgrn	ring	misl													
NoDesc	1	1	1	72		60				38	215	pr39		36	50											dgrn	ring	misl													
NoDesc	1	1	1	1	21					105	216	pr221		6	10												weap							wand	orb						
NoDesc	1	1	1	10	35	8				160	216	pr221		11	15												weap							wand	orb						
NoDesc	1	1	1	19	50	16				215	216	pr221		16	20												weap							wand	orb						
NoDesc	1	1	1	28	65	23				14	216	pr221		21	25												weap							wand	orb						
NoDesc	1	1	1	36	79	30				69	216	pr221		26	30												weap							wand	orb						
NoDesc	1	1	1	45	90	38				124	216	pr221		31	35												weap							wand	orb						
NoDesc	1	1	1	54	90	45				179	216	pr221		36	40												weap							wand	orb						
NoDesc	1	1	1	63	90	52				234	216	pr221		41	45												weap							wand	orb						
NoDesc	1	1	1	72		60				33	216	pr221		46	50												weap							wand	orb						
NoDesc	1	1	1	3	23	2				115	216	pr221		3	5												amul	belt													
NoDesc	1	1	1	16	46	14				200	216	pr221		6	8												amul	belt													
NoDesc	1	1	1	30	69	25				29	216	pr221		9	11												amul	belt													
NoDesc	1	1	1	44	90	36				114	216	pr221		12	14												amul	belt													
NoDesc	1	1	1	57	90	48				199	216	pr221		15	17												amul	belt													
NoDesc	1	1	1	71		59				28	216	pr221		18	20												amul	belt													
NoDesc	1	1	1	1	23					210	251	pr0		10	20	Jewel only											jewl														
NoDesc	1	1	1	16	59	13				17	251	pr0		21	50	Jewel only											jewl														
NoDesc	1	1	1	28	90	24				220	251	pr0		51	100	Jewel only											jewl														
NoDesc	1	1	1	19	68	16				86	252	pr191		1	1	Jewel only											jewl														
NoDesc	1	1	1	45		38				76	252	pr191		2	3	Jewel only											jewl														
NoDesc	1	1	1	6	35	5				14	254	pr190		1	1	Jewel only											jewl														
NoDesc	1	1	1	25	83	21				101	254	pr190		2	3	Jewel only											jewl														
NoDesc	1	1	1	53		44				88	254	pr190		4	5	Jewel only											jewl														
NoDesc	1	1	1	1	23					210	254	pr7		2	4	Jewel only											jewl														
NoDesc	1	1	1	19	68	16				45	254	pr7		5	7	Jewel only											jewl														
NoDesc	1	1	1	48		40				60	254	pr7		8	10	Jewel only											jewl														
NoDesc	1	1	1	1	23					210	254	pr8		2	4	Jewel only											jewl														
NoDesc	1	1	1	19	68	16				45	254	pr8		5	7	Jewel only											jewl														
NoDesc	1	1	1	48		40				60	254	pr8		8	10	Jewel only											jewl														
NoDesc	1	1	1	1	23					210	254	pr9		2	4	Jewel only											jewl														
NoDesc	1	1	1	19	68	16				45	254	pr9		5	7	Jewel only											jewl														
NoDesc	1	1	1	48		40				60	254	pr9		8	10	Jewel only											jewl														
NoDesc	1	1	1	1	23					210	254	pr10		2	4	Jewel only											jewl														
NoDesc	1	1	1	19	68	16				45	254	pr10		5	7	Jewel only											jewl														
NoDesc	1	1	1	48		40				60	254	pr10		8	10	Jewel only											jewl														
NoDesc	1	1	1	9	44	8				186	255	pr28		4	10	Jewel only											jewl														
NoDesc	1	1	1	36		30				1	255	pr28		11	15	Jewel only											jewl														
NoDesc	1	1	1	1	23					252	256	pr75		-4	-4	Jewel only											jewl														
NoDesc	1	1	1	14	56	12				77	256	pr75		-8	-8	Jewel only											jewl														
NoDesc	1	1	1	32		27				104	256	pr75		-10	-10	Jewel only											jewl														
NoDesc	1	1	1	11	47	9				198	257	pr58		25	50	Jewel only											jewl														
NoDesc	1	1	1	38		32				12	257	pr58		51	100	Jewel only											jewl														
NoDesc	1	1	1	1	23					210	258	pr35		5	10	Jewel only											jewl														
NoDesc	1	1	1	18	65	15				38	258	pr35		11	15	Jewel only											jewl														
NoDesc	1	1	1	33		28				244	258	pr35		16	25	Jewel only											jewl														
NoDesc	1	1	1	1	23					210	259	pr31		5	10	Jewel only											jewl														
NoDesc	1	1	1	18	65	15				38	259	pr31		11	15	Jewel only											jewl														
NoDesc	1	1	1	33		28				244	259	pr31		16	25	Jewel only											jewl														
NoDesc	1	1	1	1	23					210	260	pr33		5	10	Jewel only											jewl														
NoDesc	1	1	1	18	65	15				38	260	pr33		11	15	Jewel only											jewl														
NoDesc	1	1	1	33		28				244	260	pr33		16	25	Jewel only											jewl														
NoDesc	1	1	1	1	23					210	261	pr39		5	10	Jewel only											jewl														
NoDesc	1	1	1	18	65	15				38	261	pr39		11	15	Jewel only											jewl														
NoDesc	1	1	1	33		28				244	261	pr39		16	25	Jewel only											jewl														
NoDesc	1	1	1	25	83	21				255	262	pr221		1	2	Jewel only											jewl														
NoDesc	1	1	1	49		41				243	262	pr221		3	5	Jewel only											jewl														
NoDesc	1	1	1	48		40				33	217	pr204	968	2	10	Maelstrom											ajav														
NoDesc	1	1	1	48		40				33	217	pr204	416	11	19	Deaths Fury Totem											azhm														
NoDesc	1		1	48		40				33	217	pr204	449	2	10	Holy Armor											azsd														
NoDesc	1	1	1	48		40				33	217	pr204	370	2	10	Mountain King											aspe														
NoDesc	1	1	1	48		40				33	217	pr204	447	2	10	Rapture											aspe														
NoDesc	1	1	1	48		40				33	217	pr204	383	2	10	Spore Shot											abow														
NoDesc	1	1	1	48		40				33	217	pr204	96	1	4	Bloodlust											h2h														
NoDesc	1	1	1	48		40				33	217	pr204	424	2	5	Oathbreaker Totem											h2h														
NoDesc	1		1	48		40				33	217	pr204	318	2	7	Pounce											nagi														
NoDesc	1	1	1	48		40				33	217	pr204	1018	2	6	Charm											ishd														
NoDesc	1	1	1	48		40				33	217	pr204	404	18	24	Summon Veil King											ishd														
NoDesc	1		1	48		40				33	217	pr204	475	2	6	Bladestorm											ishd														
NoDesc	1	1	1	48		40				33	217	pr204	420	1	4	Howling Totem											bswd														
NoDesc	1	1	1	48		40				33	217	pr204	414	2	5	Bend the Shadows											bswd														
NoDesc	1	1	1	48		40				33	217	pr204	1013	18	24	Mark of the Wild											baxe														
NoDesc	1	1	1	48		40				33	217	pr204	452	1	4	Fear of Fire											baxe														
NoDesc	1	1	1	48		40				33	217	pr204	474	2	7	Mana Sweep											phlm														
NoDesc	1	1	1	48		40				33	217	pr204	324	4	11	Pact of Blood											basd														
NoDesc	1	1	1	48		40				33	217	pr204	411	6	14	Buckshot											dbow														
NoDesc	1	1	1	48		40				33	217	pr204	358	18	24	Snake Stance											dbow														
NoDesc	1	1	1	48		40				33	217	pr204	766	18	24	Pyroclastic Flow											dstf														
NoDesc	1	1	1	48		40				33	217	pr204	363	7	16	Protector Spirit											dstf														
NoDesc	1	1	1	48		40				33	217	pr204	347	12	20	Shuriken Flurry											pelt														
NoDesc	1	1	1	48		40				33	217	pr204	57	1	3	Mana Tide Totem											pelt														
NoDesc	1		1	48		40				33	217	pr204	445	1	3	Dark King											nscy														
NoDesc	1		1	48		40				33	217	pr204	329	18	24	Blooming Nightshade											nknf														
NoDesc	1		1	48		40				33	217	pr204	642	4	11	Scatter Shot											nxbw														
NoDesc	1	1	1	48		40				33	217	pr204	263	2	6	Punisher											wand														
NoDesc	1	1	1	48		40				33	217	pr204	670	2	5	Summon Overlord											nstf														
NoDesc	1	1	1	48		40				33	217	pr204	446	11	17	Judgement	pr206		31	50							head														
NoDesc	1	1	1	48		40				33	217	pr204	332	2	5	Shadow Refuge											pmac														
NoDesc	1	1	1	48		40				33	217	pr204	354	2	7	Shower of Rocks											pham														
NoDesc	1		1	48		40				33	217	pr204	320	1	3	Lightswarm											pspe														
NoDesc	1	1	1	48		40				33	217	pr204	359	1	3	Bear Stance											ashd														
NoDesc	1	1	1	48		40				33	217	pr204	402	1	4	Summon Rampagor											pzhm														
NoDesc	1	1	1	48		40				33	217	pr204	368	2	5	Fortress											ashd														
NoDesc	1	1	1	48		40				33	217	pr204	360	1	3	Eagle Stance											orb														
NoDesc	1	1	1	48		40				33	217	pr204	58	1	3	Elemental Totem											orb														
NoDesc	1		1	48		40				33	217	pr204	329	4	9	Hades Gate											scrd														
NoDesc	1	1	1	48		40				33	217	pr204	357	3	7	Lion Stance											scrd														
NoDesc	1	1	1	48		40				33	217	pr204	563	1	3	Other Banish											stor														
NoDesc	1	1	1	48		40				33	217	pr204	400	16	19	Summon Acid Devils											stor														
NoDesc	1	1	1	48		40				33	217	pr204	643	2	9	Overpower											swor														
NoDesc	1	1	1	48		40				33	217	pr204	691	2	11	Time Strike											scyh														
NoDesc	1	1	1	48		40				33	217	pr204	635	4	14	Guided Chain											bow														
NoDesc	1	1	1	48		40				33	217	pr204	634	4	14	Phalanx											bow														
NoDesc	1	1	1	48		40				33	217	pr204	669	11	22	Lightning Shield											staf														
NoDesc	1	1	1	48		40				33	217	pr204	713	6	13	Mon Psionic Storm											scep														
NoDesc	1	1	1	48		40				33	217	pr204	695	18	24	Shadow Blade											tkni														
NoDesc	1	1	1	48		40				33	217	pr204	562	18	24	Other Avatar											amul														
NoDesc	1	1	1	48		40				33	217	pr204	564	6	14	Other Blast Wave											tors														
NoDesc	1	1	1	1	21					147	218	pr269		1	5												staf														
NoDesc	1	1	1	8	31	6				203	218	pr269		6	10												staf														
NoDesc	1	1	1	14	42	12				3	218	pr269		11	15												staf														
NoDesc	1	1	1	20	53	17				59	218	pr269		16	20												staf														
NoDesc	1	1	1	27	63	22				115	218	pr269		21	25												staf														
NoDesc	1	1	1	33	74	28				171	218	pr269		26	30												staf														
NoDesc	1	1	1	40	85	33				227	218	pr269		31	35												staf														
NoDesc	1	1	1	46	90	38				206	218	pr269		36	40												staf														
NoDesc	1	1	1	52	90	44				254	218	pr269		41	45												staf														
NoDesc	1	1	1	59		49				46	218	pr269		46	50												staf														
NoDesc	1	1	1	80		66				202	218	pr269		51	75												staf														
NoDesc	1	1	1	1	21					147	218	pr269		1	3												amul	scep	wand	head	crsd	h2h	nagi								
NoDesc	1	1	1	13	41	11				252	218	pr269		4	6												amul	scep	wand	head	crsd	h2h	nagi								
NoDesc	1	1	1	25	61	21				101	218	pr269		7	9												amul	scep	wand	head	crsd	h2h	nagi								
NoDesc	1	1	1	37	81	31				206	218	pr269		10	12												amul	scep	wand	head	crsd	h2h	nagi								
NoDesc	1	1	1	49	90	41				230	218	pr269		13	15												amul	scep	wand	head	crsd	h2h	nagi								
NoDesc	1	1	1	61	90	51				64	218	pr269		16	20												amul	scep	wand	head	crsd	h2h	nagi								
NoDesc	1	1	1	73		61				154	218	pr269		21	30												amul	scep	wand	head	crsd	h2h	nagi								
NoDesc	1	1	1	80		66				202	218	pr269		31	40												amul	scep	wand	head	crsd	h2h	nagi								
NoDesc	1	1	1	1	21					147	218	pr269		1	3												bswd	baxe	phlm	pelt	circ										
NoDesc	1	1	1	13	41	11				252	218	pr269		4	6												bswd	baxe	phlm	pelt	circ										
NoDesc	1	1	1	25	61	21				101	218	pr269		7	9												bswd	baxe	phlm	pelt	circ										
NoDesc	1	1	1	37	81	31				206	218	pr269		10	12												bswd	baxe	phlm	pelt	circ										
NoDesc	1	1	1	49	90	41				230	218	pr269		13	15												bswd	baxe	phlm	pelt	circ										
NoDesc	1	1	1	61	90	51				64	218	pr269		16	20												bswd	baxe	phlm	pelt	circ										
NoDesc	1	1	1	73		61				154	218	pr269		21	30												bswd	baxe	phlm	pelt	circ										
NoDesc	1	1	1	80		66				202	218	pr269		31	40												bswd	baxe	phlm	pelt	circ										
NoDesc	1	1	1	1	21					105	218	pr269		1	3												ring														
NoDesc	1	1	1	14	42	12				185	218	pr269		4	6												ring														
NoDesc	1	1	1	40	86	34				94	218	pr269		7	11												ring														
NoDesc	1	1	1	57		48				108	218	pr269		12	15												ring														
