Name	version	spawnable	rare	level	maxlevel	levelreq	classspecific	class	classlevelreq	frequency	group	mod1code	mod1param	mod1min	mod1max	* Laz / Notes	mod2code	mod2param	mod2min	mod2max	mod3code	mod3param	mod3min	mod3max	transform	transformcolor	itype1	itype2	itype3	itype4	itype5	itype6	itype7	etype1	etype2	etype3	etype4	etype5	divide	multiply	add
NoDesc	1	1	1	80		66				47	110	pr183		21	30											cred	wand	head	pzhm	azsd	pclb	pmac	axe	baxe							
NoDesc	1	1	1	25	61	21				50	110	pr183		2	4											cred	ring	belt	helm	nscy	nknf	club		azhm	pelt	pzhm	phlm	pclb			
NoDesc	1	1	1	42	89	35				176	110	pr183		5	7											cred	ring	belt	helm	nscy	nknf	club		azhm	pelt	pzhm	phlm	pclb			
NoDesc	1	1	1	59	90	49				46	110	pr183		8	15											cred	ring	belt	helm	nscy	nknf	club		azhm	pelt	pzhm	phlm	pclb			
NoDesc	1	1	1	80		66				202	110	pr183		16	30											cred	ring	belt	helm	nscy	nknf	club		azhm	pelt	pzhm	phlm	pclb			
NoDesc	1	1	1	5	27	4				56	110	pr184		6	10											lyel	orb	h2h	stor												
NoDesc	1	1	1	16	46	14				224	110	pr184		11	15											lyel	orb	h2h	stor												
NoDesc	1	1	1	28	65	23				136	110	pr184		16	20											lyel	orb	h2h	stor												
NoDesc	1	1	1	39	83	32				48	110	pr184		21	25											lyel	orb	h2h	stor												
NoDesc	1	1	1	50	90	42				216	110	pr184		26	30											lyel	orb	h2h	stor												
NoDesc	1	1	1	61	90	51				128	110	pr184		31	35											lyel	orb	h2h	stor												
NoDesc	1	1	1	75		62				76	110	pr184		36	40											lyel	orb	h2h	stor												
NoDesc	1	1	1	80		66				148	110	pr184		41	50											lyel	orb	h2h	stor												
NoDesc	1	1	1	9	34	8				23	110	pr184		3	5											lyel	glov	amul	scep	h2h	crsd	ishd									
NoDesc	1	1	1	22	55	18				167	110	pr184		6	8											lyel	glov	amul	scep	h2h	crsd	ishd									
NoDesc	1	1	1	35	77	29				55	110	pr184		9	11											lyel	glov	amul	scep	h2h	crsd	ishd									
NoDesc	1	1	1	48	90	40				199	110	pr184		12	14											lyel	glov	amul	scep	h2h	crsd	ishd									
NoDesc	1	1	1	60	90	50				87	110	pr184		15	17											lyel	glov	amul	scep	h2h	crsd	ishd									
NoDesc	1	1	1	73		61				231	110	pr184		18	20											lyel	glov	amul	scep	h2h	crsd	ishd									
NoDesc	1	1	1	80		66				47	110	pr184		21	40											lyel	glov	amul	scep	h2h	crsd	ishd									
NoDesc	1	1	1	9	34	8				23	110	pr184		3	5											lyel	wand	head	pzhm	pclb	pmac										
NoDesc	1	1	1	22	55	18				167	110	pr184		6	8											lyel	wand	head	pzhm	pclb	pmac										
NoDesc	1	1	1	35	77	29				55	110	pr184		9	11											lyel	wand	head	pzhm	pclb	pmac										
NoDesc	1	1	1	48	90	40				199	110	pr184		12	14											lyel	wand	head	pzhm	pclb	pmac										
NoDesc	1	1	1	60	90	50				87	110	pr184		15	17											lyel	wand	head	pzhm	pclb	pmac										
NoDesc	1	1	1	73		61				231	110	pr184		18	20											lyel	wand	head	pzhm	pclb	pmac										
NoDesc	1	1	1	80		66				47	110	pr184		21	30											lyel	wand	head	pzhm	pclb	pmac										
NoDesc	1	1	1	25	61	21				50	110	pr184		2	4											lyel	ring	belt	helm	nscy	nknf	ashd		azhm	pelt	pzhm	phlm				
NoDesc	1	1	1	42	89	35				176	110	pr184		5	7											lyel	ring	belt	helm	nscy	nknf	ashd		azhm	pelt	pzhm	phlm				
NoDesc	1	1	1	59	90	49				46	110	pr184		8	15											lyel	ring	belt	helm	nscy	nknf	ashd		azhm	pelt	pzhm	phlm				
NoDesc	1	1	1	80		66				202	110	pr184		16	30											lyel	ring	belt	helm	nscy	nknf	ashd		azhm	pelt	pzhm	phlm				
NoDesc	1	1	1	5	27	4				56	110	pr206		11	20											oran	staf														
NoDesc	1	1	1	16	46	14				224	110	pr206		21	30											oran	staf														
NoDesc	1	1	1	28	65	23				136	110	pr206		31	40											oran	staf														
NoDesc	1	1	1	39	83	32				48	110	pr206		41	50											oran	staf														
NoDesc	1	1	1	50	90	42				216	110	pr206		51	60											oran	staf														
NoDesc	1	1	1	61	90	51				128	110	pr206		61	70											oran	staf														
NoDesc	1	1	1	75		62				76	110	pr206		71	80											oran	staf														
NoDesc	1	1	1	80		66				148	110	pr206		81	100											oran	staf														
NoDesc	1	1	1	9	34	8				23	110	pr206		3	5											oran	glov	amul	scep												
NoDesc	1	1	1	22	55	18				167	110	pr206		6	8											oran	glov	amul	scep												
NoDesc	1	1	1	35	77	29				55	110	pr206		9	11											oran	glov	amul	scep												
NoDesc	1	1	1	48	90	40				199	110	pr206		12	14											oran	glov	amul	scep												
NoDesc	1	1	1	60	90	50				87	110	pr206		15	17											oran	glov	amul	scep												
NoDesc	1	1	1	73		61				231	110	pr206		18	20											oran	glov	amul	scep												
NoDesc	1	1	1	80		66				47	110	pr206		21	40											oran	glov	amul	scep												
NoDesc	1	1	1	9	34	8				23	110	pr206		3	5											oran	wand	head	pzhm	azsd	pclb	pmac	pspe								
NoDesc	1	1	1	22	55	18				167	110	pr206		6	8											oran	wand	head	pzhm	azsd	pclb	pmac	pspe								
NoDesc	1	1	1	35	77	29				55	110	pr206		9	11											oran	wand	head	pzhm	azsd	pclb	pmac	pspe								
NoDesc	1	1	1	48	90	40				199	110	pr206		12	14											oran	wand	head	pzhm	azsd	pclb	pmac	pspe								
NoDesc	1	1	1	60	90	50				87	110	pr206		15	17											oran	wand	head	pzhm	azsd	pclb	pmac	pspe								
NoDesc	1	1	1	73		61				231	110	pr206		18	20											oran	wand	head	pzhm	azsd	pclb	pmac	pspe								
NoDesc	1	1	1	80		66				47	110	pr206		21	30											oran	wand	head	pzhm	azsd	pclb	pmac	pspe								
NoDesc	1	1	1	25	61	21				50	110	pr206		2	4											oran	ring	belt	helm	nscy	nknf	ashd		azhm	pelt	pzhm	phlm				
NoDesc	1	1	1	42	89	35				176	110	pr206		5	7											oran	ring	belt	helm	nscy	nknf	ashd		azhm	pelt	pzhm	phlm				
NoDesc	1	1	1	59	90	49				46	110	pr206		8	15											oran	ring	belt	helm	nscy	nknf	ashd		azhm	pelt	pzhm	phlm				
NoDesc	1	1	1	80		66				202	110	pr206		16	30											oran	ring	belt	helm	nscy	nknf	ashd		azhm	pelt	pzhm	phlm				
NoDesc	1	1	1	5	27	4				56	110	pr186		6	10											cgrn	pelt	orb	stor	scyh	knif	tkni									
NoDesc	1	1	1	16	46	14				224	110	pr186		11	15											cgrn	pelt	orb	stor	scyh	knif	tkni									
NoDesc	1	1	1	28	65	23				136	110	pr186		16	20											cgrn	pelt	orb	stor	scyh	knif	tkni									
NoDesc	1	1	1	39	83	32				48	110	pr186		21	25											cgrn	pelt	orb	stor	scyh	knif	tkni									
NoDesc	1	1	1	50	90	42				216	110	pr186		26	30											cgrn	pelt	orb	stor	scyh	knif	tkni									
NoDesc	1	1	1	61	90	51				128	110	pr186		31	35											cgrn	pelt	orb	stor	scyh	knif	tkni									
NoDesc	1	1	1	75		62				76	110	pr186		36	40											cgrn	pelt	orb	stor	scyh	knif	tkni									
NoDesc	1	1	1	80		66				148	110	pr186		41	50											cgrn	pelt	orb	stor	scyh	knif	tkni									
NoDesc	1	1	1	9	34	8				23	110	pr186		3	5											cgrn	glov	amul	scep	h2h	crsd	dbow	ishd								
NoDesc	1	1	1	22	55	18				167	110	pr186		6	8											cgrn	glov	amul	scep	h2h	crsd	dbow	ishd								
NoDesc	1	1	1	35	77	29				55	110	pr186		9	11											cgrn	glov	amul	scep	h2h	crsd	dbow	ishd								
NoDesc	1	1	1	48	90	40				199	110	pr186		12	14											cgrn	glov	amul	scep	h2h	crsd	dbow	ishd								
NoDesc	1	1	1	60	90	50				87	110	pr186		15	17											cgrn	glov	amul	scep	h2h	crsd	dbow	ishd								
NoDesc	1	1	1	73		61				231	110	pr186		18	20											cgrn	glov	amul	scep	h2h	crsd	dbow	ishd								
NoDesc	1	1	1	80		66				47	110	pr186		21	40											cgrn	glov	amul	scep	h2h	crsd	dbow	ishd								
NoDesc	1	1	1	9	34	8				23	110	pr186		3	5											cgrn	pzhm	azsd	pclb	pmac	pspe	phlm	bswd								
NoDesc	1	1	1	22	55	18				167	110	pr186		6	8											cgrn	pzhm	azsd	pclb	pmac	pspe	phlm	bswd								
NoDesc	1	1	1	35	77	29				55	110	pr186		9	11											cgrn	pzhm	azsd	pclb	pmac	pspe	phlm	bswd								
NoDesc	1	1	1	48	90	40				199	110	pr186		12	14											cgrn	pzhm	azsd	pclb	pmac	pspe	phlm	bswd								
NoDesc	1	1	1	60	90	50				87	110	pr186		15	17											cgrn	pzhm	azsd	pclb	pmac	pspe	phlm	bswd								
NoDesc	1	1	1	73		61				231	110	pr186		18	20											cgrn	pzhm	azsd	pclb	pmac	pspe	phlm	bswd								
NoDesc	1	1	1	80		66				47	110	pr186		21	30											cgrn	pzhm	azsd	pclb	pmac	pspe	phlm	bswd								
NoDesc	1	1	1	25	61	21				50	110	pr186		2	4											cgrn	ring	belt	helm	ashd	basd	baxe	club	azhm	pelt	pzhm	phlm	pclb			
NoDesc	1	1	1	42	89	35				176	110	pr186		5	7											cgrn	ring	belt	helm	ashd	basd	baxe	club	azhm	pelt	pzhm	phlm	pclb			
NoDesc	1	1	1	59	90	49				46	110	pr186		8	15											cgrn	ring	belt	helm	ashd	basd	baxe	club	azhm	pelt	pzhm	phlm	pclb			
NoDesc	1	1	1	80		66				202	110	pr186		16	30											cgrn	ring	belt	helm	ashd	basd	baxe	club	azhm	pelt	pzhm	phlm	pclb			
NoDesc	1	1	1	1	21					105	111	pr13		1	15											lred	tors	amul	ashd	dbow	spea	basd									
NoDesc	1	1	1	6	29	5				135	111	pr13		16	30											lred	tors	amul	ashd	dbow	spea	basd									
NoDesc	1	1	1	11	37	9				165	111	pr13		31	45											lred	tors	amul	ashd	dbow	spea	basd									
NoDesc	1	1	1	16	45	13				195	111	pr13		46	60											lred	tors	amul	ashd	dbow	spea	basd									
NoDesc	1	1	1	20	53	17				225	111	pr13		61	75											lred	tors	amul	ashd	dbow	spea	basd									
NoDesc	1	1	1	25	61	21				255	111	pr13		76	90											lred	tors	amul	ashd	dbow	spea	basd									
NoDesc	1	1	1	30	69	25				29	111	pr13		91	105											lred	tors	amul	ashd	dbow	spea	basd									
NoDesc	1	1	1	35	77	29				59	111	pr13		106	120											lred	tors	amul	ashd	dbow	spea	basd									
NoDesc	1	1	1	40	85	33				89	111	pr13		121	135											lred	tors	amul	ashd	dbow	spea	basd									
NoDesc	1	1	1	44	90	37				119	111	pr13		136	150											lred	tors	amul	ashd	dbow	spea	basd									
NoDesc	1	1	1	49	90	41				149	111	pr13		151	165											lred	tors	amul	ashd	dbow	spea	basd									
NoDesc	1	1	1	54	90	45				179	111	pr13		166	180											lred	tors	amul	ashd	dbow	spea	basd									
NoDesc	1	1	1	59	90	49				209	111	pr13		181	195											lred	tors	amul	ashd	dbow	spea	basd									
NoDesc	1	1	1	64	90	53				239	111	pr13		196	210											lred	tors	amul	ashd	dbow	spea	basd									
NoDesc	1	1	1	68		57				13	111	pr13		211	225											lred	tors	amul	ashd	dbow	spea	basd									
NoDesc	1	1	1	80		66				83	111	pr13		226	400											lred	tors	amul	ashd	dbow	spea	basd									
NoDesc	1	1	1	1	21					84	111	pr13		1	10											lred	shld	belt	boot	glov	weap	misl		ashd	dbow	basd					
NoDesc	1	1	1	8	33	7				120	111	pr13		11	20											lred	shld	belt	boot	glov	weap	misl		ashd	dbow	basd					
NoDesc	1	1	1	16	45	13				156	111	pr13		21	30											lred	shld	belt	boot	glov	weap	misl		ashd	dbow	basd					
NoDesc	1	1	1	23	57	19				192	111	pr13		31	40											lred	shld	belt	boot	glov	weap	misl		ashd	dbow	basd					
NoDesc	1	1	1	30	69	25				228	111	pr13		41	50											lred	shld	belt	boot	glov	weap	misl		ashd	dbow	basd					
NoDesc	1	1	1	37	81	31				8	111	pr13		51	60											lred	shld	belt	boot	glov	weap	misl		ashd	dbow	basd					
NoDesc	1	1	1	44	90	37				44	111	pr13		61	70											lred	shld	belt	boot	glov	weap	misl		ashd	dbow	basd					
NoDesc	1	1	1	52	90	43				80	111	pr13		71	80											lred	shld	belt	boot	glov	weap	misl		ashd	dbow	basd					
NoDesc	1	1	1	59		49				116	111	pr13		81	90											lred	shld	belt	boot	glov	weap	misl		ashd	dbow	basd					
NoDesc	1	1	1	66		55				152	111	pr13		91	100											lred	shld	belt	boot	glov	weap	misl		ashd	dbow	basd					
NoDesc	1	1	1	1	21					63	111	pr13		1	10											lred	ring														
NoDesc	1	1	1	14	42	12				111	111	pr13		11	20											lred	ring														
NoDesc	1	1	1	27	63	22				159	111	pr13		21	30											lred	ring														
NoDesc	1	1	1	40	85	33				207	111	pr13		31	40											lred	ring														
NoDesc	1	1	1	52		44				255	111	pr13		41	50											lred	ring														
NoDesc	1	1	1	2	22	2				110	112	pr66		2	2											dred	weap	misl	phlm					staf	wand	orb					
NoDesc	1	1	1	13	41	11				180	112	pr66		3	3											dred	weap	misl	phlm					staf	wand	orb					
NoDesc	1	1	1	24	59	20				250	112	pr66		4	4											dred	weap	misl	phlm					staf	wand	orb					
NoDesc	1	1	1	36	78	30				64	112	pr66		5	5											dred	weap	misl	phlm					staf	wand	orb					
NoDesc	1	1	1	47	90	39				134	112	pr66		6	6											dred	weap							staf	wand	orb					
NoDesc	1	1	1	58		48				204	112	pr66		7	7											dred	weap							staf	wand	orb					
NoDesc	1	1	1	69		58				18	112	pr66		8	8											dred	weap							staf	wand	orb					
NoDesc	1	1	1	15	43	12				190	112	pr66		1	1											dred	ring	glov	belt	basd	azhm	azsd	pzhm								
NoDesc	1	1	1	32	73	27				44	112	pr66		2	2											dred	ring	glov	belt	basd	azhm	azsd	pzhm								
NoDesc	1	1	1	50		42				154	112	pr66		3	3											dred	ring	glov	belt	basd	azhm	azsd	pzhm								
NoDesc	1	1	1	1	21					42	113	pr73		1	1												tors	helm	weap	ashd	circ	pzhm									
NoDesc	1	1	1	7	30	6				56	113	pr73		2	2												tors	helm	weap	ashd	circ	pzhm									
NoDesc	1	1	1	12	39	10				70	113	pr73		3	3												tors	helm	weap	ashd	circ	pzhm									
NoDesc	1	1	1	18	49	15				84	113	pr73		4	4												tors	helm	weap	ashd	circ	pzhm									
NoDesc	1	1	1	24	58	20				98	113	pr73		5	5												tors	helm	weap	ashd	circ	pzhm									
NoDesc	1	1	1	3	23	2				46	113	pr73		1	1												belt	boot	shld	amul	misl										
NoDesc	1	1	1	18	49	15				84	113	pr73		2	2												belt	boot	shld	amul	misl										
NoDesc	1	1	1	33	74	28				122	113	pr73		3	3												belt	boot	shld	amul	misl										
NoDesc	1	1	1	4	26	4				50	113	pr73		1	1												ring														
NoDesc	1	1	1	34	75	28				124	113	pr73		2	2												ring														
NoDesc	1	1	1	1	21					84	114	pr59		6	15											lgld	tors	weap													
NoDesc	1	1	1	11	37	9				132	114	pr59		16	25											lgld	tors	weap													
NoDesc	1	1	1	20	53	17				180	114	pr59		26	35											lgld	tors	weap													
NoDesc	1	1	1	30	69	25				228	114	pr59		36	45											lgld	tors	weap													
NoDesc	1	1	1	40	85	33				20	114	pr59		46	55											lgld	tors	weap													
NoDesc	1	1	1	49	90	41				68	114	pr59		56	65											lgld	tors	weap													
NoDesc	1	1	1	59	90	49				116	114	pr59		66	75											lgld	tors	weap													
NoDesc	1	1	1	68		57				164	114	pr59		76	85											lgld	tors	weap													
NoDesc	1	1	1	80		66				220	114	pr59		86	125											lgld	tors	weap													
NoDesc	1	1	1	1	21					84	114	pr59		1	5											lgld	ring	glov	belt	helm											
NoDesc	1	1	1	11	37	9				132	114	pr59		6	10											lgld	ring	glov	belt	helm											
NoDesc	1	1	1	20	53	17				180	114	pr59		11	15											lgld	ring	glov	belt	helm											
NoDesc	1	1	1	30	69	25				228	114	pr59		16	20											lgld	ring	glov	belt	helm											
NoDesc	1	1	1	40	85	33				20	114	pr59		21	25											lgld	ring	glov	belt	helm											
NoDesc	1	1	1	49	90	41				68	114	pr59		26	30											lgld	ring	glov	belt	helm											
NoDesc	1	1	1	59	90	49				116	114	pr59		31	35											lgld	ring	glov	belt	helm											
NoDesc	1	1	1	68		57				164	114	pr59		36	40											lgld	ring	glov	belt	helm											
NoDesc	1	1	1	9	34	8				124	114	pr59		1	3											lgld	boot														
NoDesc	1	1	1	19	50	16				172	114	pr59		4	6											lgld	boot														
NoDesc	1	1	1	28	66	24				220	114	pr59		7	9											lgld	boot														
NoDesc	1	1	1	38	82	32				12	114	pr59		10	12											lgld	boot														
NoDesc	1	1	1	48		40				60	114	pr59		13	15											lgld	boot														
NoDesc	1	1	1	1	21					105	115	pr11		1	15											lblu	staf	amul	scep	wand	head	stor	pelt								
NoDesc	1	1	1	6	29	5				135	115	pr11		16	30											lblu	staf	amul	scep	wand	head	stor	pelt								
NoDesc	1	1	1	11	37	9				165	115	pr11		31	45											lblu	staf	amul	scep	wand	head	stor	pelt								
NoDesc	1	1	1	16	45	13				195	115	pr11		46	60											lblu	staf	amul	scep	wand	head	stor	pelt								
NoDesc	1	1	1	20	53	17				225	115	pr11		61	75											lblu	staf	amul	scep	wand	head	stor	pelt								
NoDesc	1	1	1	25	61	21				255	115	pr11		76	90											lblu	staf	amul	scep	wand	head	stor	pelt								
NoDesc	1	1	1	30	69	25				29	115	pr11		91	105											lblu	staf	amul	scep	wand	head	stor	pelt								
NoDesc	1	1	1	35	77	29				59	115	pr11		106	120											lblu	staf	amul	scep	wand	head	stor	pelt								
NoDesc	1	1	1	40	85	33				89	115	pr11		121	135											lblu	staf	amul	scep	wand	head	stor	pelt								
NoDesc	1	1	1	44	90	37				119	115	pr11		136	150											lblu	staf	amul	scep	wand	head	stor	pelt								
NoDesc	1	1	1	49	90	41				149	115	pr11		151	165											lblu	staf	amul	scep	wand	head	stor	pelt								
NoDesc	1	1	1	54	90	45				179	115	pr11		166	180											lblu	staf	amul	scep	wand	head	stor	pelt								
NoDesc	1	1	1	59	90	49				209	115	pr11		181	195											lblu	staf	amul	scep	wand	head	stor	pelt								
NoDesc	1	1	1	64	90	53				239	115	pr11		196	210											lblu	staf	amul	scep	wand	head	stor	pelt								
NoDesc	1	1	1	68		57				13	115	pr11		211	225											lblu	staf	amul	scep	wand	head	stor	pelt								
NoDesc	1	1	1	80		66				83	115	pr11		226	400											lblu	staf	amul	scep	wand	head	stor	pelt								
NoDesc	1	1	1	1	21					84	115	pr11		1	10											lblu	circ	belt	boot	glov	misl	pzhm	azsd								
NoDesc	1	1	1	8	33	7				120	115	pr11		11	20											lblu	circ	belt	boot	glov	misl	pzhm	azsd								
NoDesc	1	1	1	16	45	13				156	115	pr11		21	30											lblu	circ	belt	boot	glov	misl	pzhm	azsd								
NoDesc	1	1	1	23	57	19				192	115	pr11		31	40											lblu	circ	belt	boot	glov	misl	pzhm	azsd								
NoDesc	1	1	1	30	69	25				228	115	pr11		41	50											lblu	circ	belt	boot	glov	misl	pzhm	azsd								
NoDesc	1	1	1	37	81	31				8	115	pr11		51	60											lblu	circ	belt	boot	glov	misl	pzhm	azsd								
NoDesc	1	1	1	44	90	37				44	115	pr11		61	70											lblu	circ	belt	boot	glov	misl	pzhm	azsd								
NoDesc	1	1	1	52	90	43				80	115	pr11		71	80											lblu	circ	belt	boot	glov	misl	pzhm	azsd								
NoDesc	1	1	1	59		49				116	115	pr11		81	90											lblu	circ	belt	boot	glov	misl	pzhm	azsd								
NoDesc	1	1	1	66		55				152	115	pr11		91	100											lblu	circ	belt	boot	glov	misl	pzhm	azsd								
NoDesc	1	1	1	1	21					63	115	pr11		1	10											lblu	ring	helm						circ	pzhm	pelt					
NoDesc	1	1	1	15	43	12				114	115	pr11		11	20											lblu	ring	helm						circ	pzhm	pelt					
NoDesc	1	1	1	28	66	24				165	115	pr11		21	30											lblu	ring	helm						circ	pzhm	pelt					
NoDesc	1	1	1	42	89	35				216	115	pr11		31	40											lblu	ring	helm						circ	pzhm	pelt					
NoDesc	1	1	1	56		46				11	115	pr11		41	50											lblu	ring	helm						circ	pzhm	pelt					
NoDesc	1	1	1	2	22	2				110	116	pr65		2	2											dblu	weap	misl	phlm					staf	wand	orb					
NoDesc	1	1	1	13	41	11				180	116	pr65		3	3											dblu	weap	misl	phlm					staf	wand	orb					
NoDesc	1	1	1	24	59	20				250	116	pr65		4	4											dblu	weap	misl	phlm					staf	wand	orb					
NoDesc	1	1	1	36	78	30				64	116	pr65		5	5											dblu	weap	misl	phlm					staf	wand	orb					
NoDesc	1	1	1	47	90	39				134	116	pr65		6	6											dblu	weap							staf	wand	orb					
NoDesc	1	1	1	58	90	48				204	116	pr65		7	7											dblu	weap							staf	wand	orb					
NoDesc	1	1	1	69		58				18	116	pr65		8	8											dblu	weap							staf	wand	orb					
NoDesc	1	1	1	15	43	12				190	116	pr65		1	1											dblu	ring	glov	belt	basd	azhm	azsd	pzhm								
NoDesc	1	1	1	32	73	27				44	116	pr65		2	2											dblu	ring	glov	belt	basd	azhm	azsd	pzhm								
NoDesc	1	1	1	50		42				154	116	pr65		3	3											dblu	ring	glov	belt	basd	azhm	azsd	pzhm								
NoDesc	1	1	1	7	30	6				168	117	pr78		5	5												boot	h2h	dbow												
NoDesc	1	1	1	17	47	14				246	117	pr78		10	10												boot	h2h	dbow												
NoDesc	1	1	1	28	65	23				68	117	pr78		15	15												boot	h2h	dbow												
NoDesc	1	1	1	38	82	32				146	117	pr78		20	20												boot	h2h	dbow												
NoDesc	1	1	1	48	90	40				224	117	pr78		25	25												boot	h2h	dbow												
NoDesc	1	1	1	59		49				46	117	pr78		30	30												boot	h2h	dbow												
NoDesc	1	1	1	69		58				124	117	pr78		35	35												boot	h2h	dbow												
NoDesc	1	1	1	12	38	10				68	117	pr78		5	5												belt	amul	abow	aspe	ajav	azhm	pzhm								
NoDesc	1	1	1	25	61	21				102	117	pr78		10	10												belt	amul	abow	aspe	ajav	azhm	pzhm								
NoDesc	1	1	1	39	83	32				136	117	pr78		15	15												belt	amul	abow	aspe	ajav	azhm	pzhm								
NoDesc	1	1	1	52		44				170	117	pr78		20	20												belt	amul	abow	aspe	ajav	azhm	pzhm								
NoDesc	1	1	1	20	51	16				88	117	pr78		5	5												ring	stor													
NoDesc	1	1	1	37	81	31				132	117	pr78		10	10												ring	stor													
NoDesc	1	1	1	1	21					84	118	pr53		1	10											lgrn	tors	dstf	ashd	phlm	azsd										
NoDesc	1	1	1	8	33	7				120	118	pr53		11	20											lgrn	tors	dstf	ashd	phlm	azsd										
NoDesc	1	1	1	16	45	13				156	118	pr53		21	30											lgrn	tors	dstf	ashd	phlm	azsd										
NoDesc	1	1	1	23	57	19				192	118	pr53		31	40											lgrn	tors	dstf	ashd	phlm	azsd										
NoDesc	1	1	1	30	69	25				228	118	pr53		41	50											lgrn	tors	dstf	ashd	phlm	azsd										
NoDesc	1	1	1	37	81	31				8	118	pr53		51	60											lgrn	tors	dstf	ashd	phlm	azsd										
NoDesc	1	1	1	44	90	37				44	118	pr53		61	70											lgrn	tors	dstf	ashd	phlm	azsd										
NoDesc	1	1	1	52	90	43				80	118	pr53		71	80											lgrn	tors	dstf	ashd	phlm	azsd										
NoDesc	1	1	1	59	90	49				116	118	pr53		81	90											lgrn	tors	dstf	ashd	phlm	azsd										
NoDesc	1	1	1	66	90	55				152	118	pr53		91	100											lgrn	tors	dstf	ashd	phlm	azsd										
NoDesc	1	1	1	80		66				220	118	pr53		101	200											lgrn	tors	dstf	ashd	phlm	azsd										
NoDesc	1	1	1	1	21					84	118	pr53		1	5											lgrn	shld	scep	pelt	misl	pzhm	staf		azsd	dstf						
NoDesc	1	1	1	8	31	6				116	118	pr53		6	10											lgrn	shld	scep	pelt	misl	pzhm	staf		azsd	dstf						
NoDesc	1	1	1	14	42	12				148	118	pr53		11	15											lgrn	shld	scep	pelt	misl	pzhm	staf		azsd	dstf						
NoDesc	1	1	1	20	53	17				180	118	pr53		16	20											lgrn	shld	scep	pelt	misl	pzhm	staf		azsd	dstf						
NoDesc	1	1	1	27	63	22				212	118	pr53		21	25											lgrn	shld	scep	pelt	misl	pzhm	staf		azsd	dstf						
NoDesc	1	1	1	33	74	28				244	118	pr53		26	30											lgrn	shld	scep	pelt	misl	pzhm	staf		azsd	dstf						
NoDesc	1	1	1	40	85	33				20	118	pr53		31	35											lgrn	shld	scep	pelt	misl	pzhm	staf		azsd	dstf						
NoDesc	1	1	1	46	90	38				52	118	pr53		36	40											lgrn	shld	scep	pelt	misl	pzhm	staf		azsd	dstf						
NoDesc	1	1	1	52	90	44				84	118	pr53		41	45											lgrn	shld	scep	pelt	misl	pzhm	staf		azsd	dstf						
NoDesc	1	1	1	59		49				116	118	pr53		46	50											lgrn	shld	scep	pelt	misl	pzhm	staf		azsd	dstf						
NoDesc	1	1	1	80		66				220	118	pr53		51	100											lgrn	shld	scep	pelt	misl	pzhm	staf		azsd	dstf						
NoDesc	1	1	1	1	21					84	118	pr53		1	5											lgrn	ring	belt	boot	helm				pelt							
NoDesc	1	1	1	12	38	10				136	118	pr53		6	10											lgrn	ring	belt	boot	helm				pelt							
NoDesc	1	1	1	22	55	18				188	118	pr53		11	15											lgrn	ring	belt	boot	helm				pelt							
NoDesc	1	1	1	32	73	27				240	118	pr53		16	20											lgrn	ring	belt	boot	helm				pelt							
NoDesc	1	1	1	43	90	36				36	118	pr53		21	25											lgrn	ring	belt	boot	helm				pelt							
NoDesc	1	1	1	53	90	44				88	118	pr53		26	30											lgrn	ring	belt	boot	helm				pelt							
NoDesc	1	1	1	64	90	53				140	118	pr53		31	35											lgrn	ring	belt	boot	helm				pelt							
NoDesc	1	1	1	74		62				192	118	pr53		36	40											lgrn	ring	belt	boot	helm				pelt							
NoDesc	1	1	1	1	21					63	119	pr88		10	15											dgrn	shld	amul	pelt												
NoDesc	1	1	1	15	43	12				114	119	pr88		16	21											dgrn	shld	amul	pelt												
NoDesc	1	1	1	28	66	24				165	119	pr88		22	27											dgrn	shld	amul	pelt												
NoDesc	1	1	1	42	89	35				216	119	pr88		28	33											dgrn	shld	amul	pelt												
NoDesc	1	1	1	56		46				11	119	pr88		34	50											dgrn	shld	amul	pelt												
NoDesc	1	1	1	1	21					63	119	pr88		6	10											dgrn	belt	phlm	basd												
NoDesc	1	1	1	20	51	16				132	119	pr88		11	15											dgrn	belt	phlm	basd												
NoDesc	1	1	1	38	82	32				201	119	pr88		16	20											dgrn	belt	phlm	basd												
NoDesc	1	1	1	56		47				14	119	pr88		21	25											dgrn	belt	phlm	basd												
NoDesc	1	1	1	1	21					168	120	pr63		26	50											bwht	boot	phlm	basd												
NoDesc	1		1	7	30	6				224	120	pr63		51	75											bwht	boot	phlm	basd												
NoDesc	1		1	12	39	10				24	120	pr63		76	100											bwht	boot	phlm	basd												
NoDesc	1		1	18	49	15				80	120	pr63		101	125											bwht	boot	phlm	basd												
NoDesc	1		1	24	58	20				136	120	pr63		126	150											bwht	boot	phlm	basd												
NoDesc	1		1	29	67	24				192	120	pr63		151	175											bwht	boot	phlm	basd												
NoDesc	1		1	35	77	29				248	120	pr63		176	200											bwht	boot	phlm	basd												
NoDesc	1		1	40	86	34				48	120	pr63		201	225											bwht	boot	phlm	basd												
NoDesc	1		1	46	90	38				104	120	pr63		226	250											bwht	boot	phlm	basd												
NoDesc	1		1	80		66				184	120	pr63		251	500											bwht	boot	phlm	basd												
NoDesc	1		1	1	21					42	120	pr63		11	25											bwht	amul	belt	pelt	abow	aspe	ajav									
NoDesc	1		1	8	33	7				60	120	pr63		26	40											bwht	amul	belt	pelt	abow	aspe	ajav									
